,Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Ground_Clearance,Power_Steering,Power_Windows,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Seating_Capacity,Type,Audiosystem,Boot_Space
104,104,Tata,Bolt,Xt Diesel,787980,1248,4,FWD (Front Wheel Drive),44,Diesel,1562,3825 mm,1695,Hatchback,5,22,0,1132,165,Electric Power,All Windows,Yes,754000,19017503000,Digital,Analog,Analog,5,Manual,0,210
105,105,Tata,Bolt,Xe Diesel,661111,1248,4,FWD (Front Wheel Drive),44,Diesel,1562,3825 mm,1695,Hatchback,5,22,0,1132,165,Electric Power,0,0,754000,19017503000,Digital,Analog,Analog,5,Manual,Not on offer,210
106,106,Tata,Bolt,Xm Diesel,693798,1248,4,FWD (Front Wheel Drive),44,Diesel,1562,3825 mm,1695,Hatchback,5,22,0,1132,165,Electric Power,All Windows,0,754000,19017503000,Digital,Analog,Analog,5,Manual,0,210
107,107,Tata,Bolt,Xms Diesel,719661,1248,4,FWD (Front Wheel Drive),44,Diesel,1562,3825 mm,1695,Hatchback,5,22,0,1132,165,Electric Power,All Windows,0,754000,19017503000,Digital,Analog,Analog,5,Manual,0,210
108,108,Tata,Bolt,Xt Petrol,674960,1193,4,FWD (Front Wheel Drive),44,Petrol,1562,3825 mm,1695,Hatchback,5,17,0,1095,165,Electric Power,All Windows,Yes,905000,14015004000,Digital,Analog,Analog,5,Manual,0,210
109,109,Tata,Bolt,Xe Petrol,529035,1193,4,FWD (Front Wheel Drive),44,Petrol,1562,3825 mm,1695,Hatchback,5,17,0,1095,165,Electric Power,0,0,905000,14015004000,Digital,Analog,Analog,5,Manual,Not on offer,210
110,110,Tata,Bolt,Xm Petrol,590268,1193,4,FWD (Front Wheel Drive),44,Petrol,1562,3825 mm,1695,Hatchback,5,17,0,1095,165,Electric Power,All Windows,0,905000,14015004000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,210
111,111,Tata,Bolt,Xms Petrol,614515,1193,4,FWD (Front Wheel Drive),44,Petrol,1562,3825 mm,1695,Hatchback,5,17,0,1095,165,Electric Power,All Windows,0,905000,14015004000,Digital,Analog,Analog,5,Manual,0,210
112,112,Hyundai,Xcent Prime,Cng T + (Cng +,556130,1197,4,FWD (Front Wheel Drive),43,CNG + Petrol,1520,3995 mm,1660,Sedan,4,0,25 km/kg,1100,165,Electric Power,Only Front Windows,0,836000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
113,113,Hyundai,Xcent Prime,T,536859,1197,4,FWD (Front Wheel Drive),43,Petrol,1520,3995 mm,1660,Sedan,4,15,0,1100,165,Electric Power,0,0,836000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
114,114,Hyundai,Xcent Prime,T+,556130,1197,4,FWD (Front Wheel Drive),43,Petrol,1520,3995 mm,1660,Sedan,4,0,0,1100,165,Electric Power,Only Front Windows,0,836000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
115,115,Hyundai,Xcent Prime,Cng T (Cng +,536859,1197,4,FWD (Front Wheel Drive),43,CNG + Petrol,1520,3995 mm,1660,Sedan,4,0,25 km/kg,1100,165,Electric Power,Only Front Windows,0,8186000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
116,116,Hyundai,Xcent Prime,T+ Crdi,639616,1197,4,FWD (Front Wheel Drive),43,Diesel,1520,3995 mm,1660,Sedan,4,20,0,1100,165,Electric Power,Only Front Windows,0,704000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
117,117,Hyundai,Xcent Prime,T Crdi,620297,1197,4,FWD (Front Wheel Drive),43,Diesel,1520,3995 mm,1660,Sedan,4,20,0,1100,165,Electric Power,Only Front Windows,0,714000,1146000,Digital,Analog,Analog,5,Manual,Not on offer,407
118,118,Maruti Suzuki,Dzire Tour,Ldi,653523,1248,4,FWD (Front Wheel Drive),42,Diesel,1555,3995 mm,1695,Sedan,4,28,0,1045,170,Electric Power,Only Front Windows,Remote,754000,1902000,Digital,Analog,Not on offer,5,Manual,Not on offer,320
119,119,Maruti Suzuki,Dzire Tour,Lxi,553423,1197,4,FWD (Front Wheel Drive),42,Petrol,1555,3995 mm,1695,Sedan,4,22,0,935,170,Electric Power,0,0,836000,1154000,Digital,Analog,Not on offer,5,Manual,Not on offer,316
120,120,Maruti Suzuki,Dzire Tour,Lxi Cng,598940,1197,4,FWD (Front Wheel Drive),42,CNG,1555,3995 mm,1695,Sedan,4,0,26.6 km/kg,935,170,Electric Power,0,0,696000,1154000,Digital,Analog,Not on offer,5,Manual,Not on offer,316
121,121,Hyundai,Elite I20,Era 1.2,559693,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3995 mm,1710,Hatchback,5,18,0,1066,165,Electric Power,Only Front Windows,0,846000,1154000,Digital,Analog,Analog,5,Manual,Not on offer,285
122,122,Hyundai,Elite I20,Era 1.4 Crdi,697803,1396,4,FWD (Front Wheel Drive),45,Diesel,1505,3985 mm,1734,Hatchback,5,22,0,1510,170,Electric Power,Only Front Windows,0,904000,2201500,Digital,Analog,Analog,5,Manual,Not on offer,285
123,123,Hyundai,Elite I20,Magna Plus,634950,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3985 mm,1734,Hatchback,5,18,0,1058,170,Electric Power,All Windows,Remote,846000,1154000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
124,124,Hyundai,Elite I20,Magna Plus Crdi,770803,1396,4,FWD (Front Wheel Drive),45,Diesel,1505,3985 mm,1734,Hatchback,5,22,0,1510,170,Electric Power,All Windows,Remote,904000,2201500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
125,125,Hyundai,Elite I20,Sportz Plus,721693,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3985 mm,1734,Hatchback,5,18,0,1060,170,Electric Power,All Windows,Remote,846000,1154000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
126,126,Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,876103,1396,4,FWD (Front Wheel Drive),45,Diesel,1505,3985 mm,1734,Hatchback,5,22,0,1515,170,Electric Power,All Windows,Remote,904000,2201500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
127,127,Hyundai,Elite I20,Asta (O) 1.2,808993,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3995 mm,1734,Hatchback,5,18,0,1515,170,Electric Power,All Windows,Smart Key,846000,1144000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
128,128,Hyundai,Elite I20,Asta (O) Crdi,934003,1396,4,FWD (Front Wheel Drive),45,Diesel,1505,3985 mm,1734,Hatchback,5,22,0,1515,170,Electric Power,All Windows,Smart Key,904000,22015002750,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
129,129,Hyundai,Elite I20,Asta (O) Cvt,920993,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3985 mm,1734,Hatchback,5,18,0,1066,170,Electric Power,All Windows,Smart Key,836000,1154000,Digital,Analog,Analog,5,Automatic,CD Player with USB & Aux-in,285
130,130,Hyundai,Elite I20,Sportz Plus Dual Tone,751693,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3985 mm,1734,Hatchback,5,18,0,1060,170,Electric Power,All Windows,Remote,846000,1154000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
131,131,Hyundai,Elite I20,Sportz Plus Cvt,831693,1197,4,FWD (Front Wheel Drive),45,Petrol,1505,3985 mm,1734,Hatchback,5,18,0,1060,170,Electric Power,All Windows,Remote,846000,1154000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
132,132,Hyundai,Elite I20,Sportz Plus Crdi,846103,1396,4,FWD (Front Wheel Drive),45,Diesel,1505,3985 mm,1734,Hatchback,5,22,0,1515,170,Electric Power,All Windows,Remote,904000,2201500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,285
133,133,Hyundai,Aura,E 1.2 Petrol,579900,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,Only Front Windows,0,836000,1144000,Digital,0,Analog,5,Manual,Not on offer,0
134,134,Hyundai,Aura,S 1.2 Petrol,655900,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,Only Front Windows,Yes,836000,1144000,Digital,0,Analog,5,Manual,USB & Aux-in,0
135,135,Hyundai,Aura,S 1.2 Amt Petrol,705800,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,Only Front Windows,Yes,836000,1144000,Digital,0,Analog,5,Automatic,USB & Aux-in,0
136,136,Hyundai,Aura,Sx 1.2 Petrol,729900,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,All Windows,Smart Key,836000,1144000,Digital,Digital,Analog,5,Manual,USB & Aux-in,0
137,137,Hyundai,Aura,Sx Plus 1.2 Amt Petrol,804800,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,All Windows,Yes,836000,1144000,Digital,Digital,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,0
138,138,Hyundai,Aura,Sx (O) 1.2 Petrol,785900,1197,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,All Windows,Smart Key,836000,1144000,Digital,Digital,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,0
139,139,Hyundai,Aura,S 1.2 Cng Petrol (Cng +,728900,1197,0,FWD (Front Wheel Drive),37,CNG + Petrol,1520,3995 mm,1680,Sedan,5,20,20.5 km/kg,0,0,Electric Power,Only Front Windows,Yes,696000,954000,Digital,0,Analog,5,Manual,USB & Aux-in,0
140,140,Hyundai,Aura,Sx Plus 1.0 Petrol,854900,998,0,FWD (Front Wheel Drive),37,Petrol,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,All Windows,Smart Key,1006000,17215004000,Digital,Digital,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,0
141,141,Hyundai,Aura,S 1.2 Diesel,773800,1186,0,FWD (Front Wheel Drive),37,Diesel,1520,3995 mm,1680,Sedan,5,25,0,0,0,Electric Power,Only Front Windows,Yes,754000,19017502250,Digital,0,Analog,5,Manual,USB & Aux-in,0
142,142,Hyundai,Aura,S 1.2 Amt Diesel,823700,1186,0,FWD (Front Wheel Drive),37,Diesel,1520,3995 mm,1680,Sedan,5,20,0,0,0,Electric Power,Only Front Windows,Yes,754000,19017502250,Digital,0,Analog,5,Automatic,USB & Aux-in,0
143,143,Hyundai,Aura,Sx Plus 1.2 Amt Diesel,922700,1186,0,FWD (Front Wheel Drive),37,Diesel,1520,3995 mm,1680,Sedan,5,25,0,0,0,Electric Power,All Windows,Smart Key,754000,19017502250,Digital,Digital,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,0
144,144,Hyundai,Aura,Sx (O) 1.2 Diesel,903800,1186,0,FWD (Front Wheel Drive),37,Diesel,1520,3995 mm,1680,Sedan,5,25,0,0,0,Electric Power,All Windows,Smart Key,754000,19017502250,Digital,Digital,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,0
145,145,Volkswagen,Polo,Trendline 1.0L (P),582000,999,3,FWD (Front Wheel Drive),45,Petrol,1469,3971 mm,1682,Hatchback,5,18,0,1033,165,Electric Power,Only Front Windows,0,766200,9530004300,Digital,Analog,Analog,5,Manual,Not on offer,280
146,146,Volkswagen,Polo,Comfortline 1.0 (P),676500,999,3,FWD (Front Wheel Drive),45,Petrol,1469,3971 mm,1682,Hatchback,5,18,0,1049,165,Electric Power,All Windows,Remote,766200,9530004300,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,280
147,147,Volkswagen,Polo,Highline Plus 1.0 (P),776500,999,3,FWD (Front Wheel Drive),45,Petrol,1469,3971 mm,1682,Hatchback,5,18,0,1053,165,Electric Power,All Windows,Remote,766200,9530004300,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,280
148,148,Volkswagen,Polo,Trendline 1.5L (D),734500,1498,4,FWD (Front Wheel Drive),45,Diesel,1469,3971 mm,1682,Hatchback,5,20,0,1033,165,Electric Power,Only Front Windows,0,904200,23015002500,Digital,Analog,Analog,5,Manual,Not on offer,280
149,149,Volkswagen,Polo,Comfortline 1.5 (D),851500,1498,4,FWD (Front Wheel Drive),45,Diesel,1469,3971 mm,1682,Hatchback,5,20,0,1142,165,Electric Power,All Windows,Remote,904200,23015002500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,280
150,150,Volkswagen,Polo,Highline Plus 1.5 (D),931500,1498,4,FWD (Front Wheel Drive),45,Diesel,1469,3971 mm,1682,Hatchback,5,20,0,1158,165,Electric Power,All Windows,Remote,904200,23015002500,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,280
151,151,Volkswagen,Polo,Gt Tsi,976000,1197,4,FWD (Front Wheel Drive),45,Petrol,1469,3971 mm,1682,Hatchback,5,17,0,1109,165,Electric Power,All Windows,Remote,1055000,17515004100,Digital,Analog,Analog,5,Automatic,CD/MP3/DVD Player with USB & Aux-in,280
152,152,Volkswagen,Polo,Gt Tdi,988500,1498,4,FWD (Front Wheel Drive),45,Diesel,1469,3971 mm,1682,Hatchback,5,19,0,1148,165,Electric Power,All Windows,Remote,1104400,25015002500,Digital,Analog,Analog,5,Manual,CD/MP3/DVD Player with USB & Aux-in,250
153,153,Maruti Suzuki,Dzire,Lxi,582613,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,860,163,Electric Power,0,0,8436000,1154000,Digital,Analog,Not on offer,5,Manual,Not on offer,378
154,154,Maruti Suzuki,Dzire,Vxi,673112,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,872,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Manual,0,378
155,155,Maruti Suzuki,Dzire,Ldi,666622,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,955,163,Electric Power,Only Front Windows,Remote,754000,1902000,Digital,Analog,Not on offer,5,Manual,Not on offer,378
156,156,Maruti Suzuki,Dzire,Zxi,732113,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,882,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Manual,0,378
157,157,Maruti Suzuki,Dzire,Vdi,757622,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,967,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Manual,0,378
158,158,Maruti Suzuki,Dzire,Vxi Amt,720112,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,872,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Automatic,0,378
159,159,Maruti Suzuki,Dzire,Zdi Amt,863122,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,978,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Automatic,0,378
160,160,Maruti Suzuki,Dzire,Zdi,816622,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,978,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Manual,0,378
161,161,Maruti Suzuki,Dzire,Zxi Plus,821613,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,895,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Manual,0,378
162,162,Maruti Suzuki,Dzire,Zxi At,779113,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,882,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Automatic,0,378
163,163,Maruti Suzuki,Dzire,Zxi Plus Amt,868613,1197,4,FWD (Front Wheel Drive),37,Petrol,1515,3995 mm,1735,Sedan,4,22,0,990,163,Electric Power,All Windows,Remote,8436000,1154000,Digital,Analog,Analog,5,Automatic,0,378
164,164,Maruti Suzuki,Dzire,Zdi Plus,906122,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,895,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Manual,0,378
165,165,Maruti Suzuki,Dzire,Vdi Amt,804622,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,967,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Automatic,0,378
166,166,Maruti Suzuki,Dzire,Zdi Plus Amt,952622,1248,4,FWD (Front Wheel Drive),37,Diesel,1515,3995 mm,1735,Sedan,4,28,0,990,163,Electric Power,All Windows,Remote,754000,1902000,Digital,Analog,Analog,5,Automatic,0,378
167,167,Ford,Freestyle,1.5L Tdci Ambiente,676400,1498,4,FWD (Front Wheel Drive),40,Diesel,1570,3954 mm,1737,Crossover,5,24,0,1062,190,Electric Power,Only Front Windows,Yes,1003750,21517503000,Digital,Analog,Not on offer,5,Manual,Not on offer,257
168,168,Ford,Freestyle,1.5L Tdci Titanium,790900,1498,4,FWD (Front Wheel Drive),40,Diesel,1570,3954 mm,1737,Hatchback,5,24,0,1074,190,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
169,169,Ford,Freestyle,1.5L Tdci Titanium Plus,836400,1498,4,FWD (Front Wheel Drive),40,Diesel,1570,3954 mm,1737,Hatchback,5,24,0,1080,190,Electric Power,All Windows,Yes,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
170,170,Ford,Freestyle,1.2L Ti-Vct Ambiente,591400,1194,3,FWD (Front Wheel Drive),42,Petrol,1570,3954 mm,1737,Hatchback,5,19,0,1026,190,Electric Power,Only Front Windows,0,966500,1204250,Digital,Analog,Not on offer,5,Manual,0,257
171,171,Ford,Freestyle,1.2L Ti-Vct Titanium,721400,1194,3,FWD (Front Wheel Drive),42,Petrol,1570,3954 mm,1737,Hatchback,5,19,0,1038,190,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
172,172,Ford,Freestyle,1.2L Ti-Vct Titanium Plus,756400,1194,3,FWD (Front Wheel Drive),42,Petrol,1570,3954 mm,1737,Hatchback,5,19,0,1044,190,Electric Power,All Windows,Yes,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
173,173,Ford,Freestyle,1.2L Ti-Vct Trend Plus,681400,1194,3,FWD (Front Wheel Drive),42,Petrol,1570,3954 mm,1737,Crossover,5,19,0,1032,190,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
174,174,Ford,Freestyle,1.5L Tdci Trend Plus,745900,1498,3,FWD (Front Wheel Drive),42,Diesel,1570,3954 mm,1737,Crossover,5,24,0,1068,190,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,257
175,175,Volkswagen,Ameo,Trendline 1.5L Tdi,711500,1498,0,FWD (Front Wheel Drive),45,Diesel,1483,3995 mm,1682,Sedan,4,21,0,1044,165,Electric Power,Only Front Windows,0,1104400,25015002500,Digital,Analog,Analog,5,Manual,Not on offer,330
176,176,Volkswagen,Ameo,Comfortline 1.5L Tdi,810500,1498,0,FWD (Front Wheel Drive),45,Diesel,1483,3995 mm,1682,Sedan,4,21,0,1044,165,Electric Power,All Windows,0,1104400,25015002500,Analog,Digital,Yes,5,Manual,CD Player with USB & Aux-in,330
177,177,Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,999900,1498,0,FWD (Front Wheel Drive),45,Diesel,1483,3995 mm,1682,Sedan,4,21,0,1184,165,Electric Power,All Windows,0,1104400,25015002500,Analog,Digital,Analog,5,Automatic,CD Player with USB & Aux-in,330
178,178,Volkswagen,Ameo,Highline Plus 1.5L Tdi,925500,1498,0,FWD (Front Wheel Drive),45,Diesel,1483,3995 mm,1682,Sedan,4,21,0,1044,165,Electric Power,All Windows,0,1104400,25015002500,Analog,Digital,Yes,5,Manual,CD Player with USB & Aux-in,330
179,179,Volkswagen,Ameo,Trendline 1.0L,594000,999,3,FWD (Front Wheel Drive),45,Petrol,1483,3995 mm,1682,Sedan,4,19,0,1027,165,Electric Power,Only Front Windows,Yes,766200,9530004300,Digital,Analog,Analog,5,Manual,Not on offer,330
180,180,Volkswagen,Ameo,Comfortline 1.0L,665000,999,3,FWD (Front Wheel Drive),45,Petrol,1483,3995 mm,1682,Sedan,4,19,0,1039,165,Electric Power,All Windows,Yes,766200,9530004300,Digital,Analog,Analog,5,Manual,USB & Aux-in,330
181,181,Volkswagen,Ameo,Highline Plus 1.0L,799900,999,3,FWD (Front Wheel Drive),45,Petrol,1483,3995 mm,1682,Sedan,4,19,0,1050,165,Electric Power,All Windows,Yes,766200,9530004300,Digital,Analog,Analog,5,Manual,USB & Aux-in,330
182,182,Volkswagen,Ameo,Gt Line Tdi Dsg,999900,1498,0,FWD (Front Wheel Drive),45,Diesel,1483,3995 mm,1682,Sedan,4,21,0,1184,165,Electric Power,All Windows,0,1104400,25015002500,Analog,Digital,Analog,5,Automatic,CD Player with USB & Aux-in,330
183,183,Ford,Aspire,1.2 Ti-Vct Ambiente,598500,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,20,0,10161043,0,Electric Power,Only Front Windows,Remote,966500,1204250,Digital,Analog,Not on offer,5,Manual,Not on offer,0
184,184,Ford,Aspire,1.2 Ti-Vct Trend Plus,697400,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,20,0,10161043,0,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
185,185,Ford,Aspire,1.2 Ti-Vct Trend,663400,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,20,0,10161043,0,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
186,186,Ford,Aspire,1.5 Tdci Ambiente,699400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1704,Sedan,4,26,0,10531080,0,Electric Power,Only Front Windows,Remote,1003750,21517503000,Digital,Analog,Not on offer,5,Manual,Not on offer,0
187,187,Ford,Aspire,1.5 Tdci Trend,737400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1704,Sedan,4,26,0,10531080,0,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
188,188,Ford,Aspire,1.5 Tdci Trend Plus,777400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1705,Sedan,4,26,0,10531080,0,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
189,189,Ford,Aspire,1.5 Tdci Titanium,817400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1704,Sedan,4,26,0,10531080,0,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
190,190,Ford,Aspire,1.5 Tdci Titanium Plus,862400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1704,Sedan,4,26,0,10531080,0,Electric Power,All Windows,Remote,1003700,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
191,191,Ford,Aspire,1.2 Ti-Vct Titanium Plus,782400,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,19,0,0,0,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
192,192,Ford,Aspire,1.2 Ti-Vct Titanium,737400,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,19,0,10161043,0,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
193,193,Ford,Aspire,1.2 Trend Plus Cng,758314,1194,4,FWD (Front Wheel Drive),42,CNG,1525,3995 mm,1704,Sedan,4,0,20.4 km/kg,10161043,0,Electric Power,All Windows,Remote,966300,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
194,194,Ford,Aspire,1.2 Ti-Vct Blu,762400,1194,4,FWD (Front Wheel Drive),42,Petrol,1525,3995 mm,1704,Sedan,4,19,0,10161043,0,Electric Power,All Windows,Remote,966500,1204250,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
195,195,Ford,Aspire,1.5 Tdci Blu,842400,1498,4,FWD (Front Wheel Drive),40,Diesel,1525,3995 mm,1704,Sedan,4,26,0,10531080,0,Electric Power,All Windows,Remote,1003750,21517503000,Digital,Analog,Analog,5,Manual,CD Player with USB & Aux-in,0
